bet_id,recommended_at,date,gamePk,event_id,matchup,first_pitch,market,player_name,player_id,side,line,book,price,model_projection,fair_prob,fair_american,edge_pred,data_quality,status,units_risked,units_pl,actual_result,settled_at,notes
1,2026-06-02T13:30:44.881865Z,2026-06-02,822728,7b042ea490ee94f3a5fae88a241e0c70,Miami Marlins @ Washington Nationals,2026-06-02T22:45:00Z,pitcher_strikeouts,Miles Mikolas,571945,under,3.5,fanduel,-154,3.080,0.6435,-181,0.0614,ok,lost,0.5,-0.5000,4,2026-06-03T17:24:44.536044Z,
2,2026-06-02T13:30:44.881865Z,2026-06-02,823052,748fa098c21c17715ebec1653befb6c2,Texas Rangers @ St. Louis Cardinals,2026-06-02T23:45:00Z,pitcher_strikeouts,Dustin May,669160,over,4.5,betmgm,-110,5.100,0.5722,-134,0.0923,ok,won,0.5,0.4545,9,2026-06-03T17:24:44.536044Z,
3,2026-06-02T13:30:44.881865Z,2026-06-02,823129,2fa44becfc394386d661eff0256111d3,New York Mets @ Seattle Mariners,2026-06-03T01:40:00Z,pitcher_strikeouts,Logan Gilbert,669302,under,6.5,betmgm,-120,5.700,0.5701,-133,0.0452,ok,lost,0.5,-0.5000,8,2026-06-03T17:24:44.536044Z,
4,2026-06-02T13:30:44.881865Z,2026-06-02,823460,74f3bd29e00a7932dfcd53369f030251,San Diego Padres @ Philadelphia Phillies,2026-06-02T22:40:00Z,pitcher_strikeouts,Aaron Nola,605400,under,5.5,betmgm,-135,4.360,0.6123,-158,0.0658,ok,lost,0.5,-0.5000,8,2026-06-03T17:24:44.536044Z,
5,2026-06-02T13:30:44.881865Z,2026-06-02,823541,286c7b1ca015708320800e8f2a9bf4de,Cleveland Guardians @ New York Yankees,2026-06-02T23:05:00Z,pitcher_strikeouts,Cam Schlittler,693645,under,6.5,betmgm,-120,5.920,0.6130,-158,0.1238,ok,won,0.5,0.4167,3,2026-06-03T17:24:44.536044Z,
6,2026-06-02T13:30:44.881865Z,2026-06-02,823541,286c7b1ca015708320800e8f2a9bf4de,Cleveland Guardians @ New York Yankees,2026-06-02T23:05:00Z,pitcher_strikeouts,Joey Cantillo,676282,under,4.5,fanduel,-108,3.450,0.5499,-122,0.0590,ok,won,0.5,0.4630,4,2026-06-03T17:24:44.536044Z,
7,2026-06-02T13:30:44.881865Z,2026-06-02,823700,6c525054ef6bbee384a6400f05a7ef19,Chicago White Sox @ Minnesota Twins,2026-06-02T23:40:00Z,pitcher_strikeouts,Connor Prielipp,687570,over,4.5,betmgm,-120,4.840,0.5775,-137,0.0588,ok,won,0.5,0.4167,7,2026-06-03T17:24:44.536044Z,
8,2026-06-02T13:30:44.881865Z,2026-06-02,823700,6c525054ef6bbee384a6400f05a7ef19,Chicago White Sox @ Minnesota Twins,2026-06-02T23:40:00Z,pitcher_strikeouts,Davis Martin,663436,over,5.5,draftkings,124,7.020,0.4826,107,0.0810,ok,lost,0.5,-0.5000,2,2026-06-03T17:24:44.536044Z,
9,2026-06-02T13:30:44.881865Z,2026-06-02,823782,28a4a80f7b04c4d03f249c8cb82ad092,San Francisco Giants @ Milwaukee Brewers,2026-06-02T23:40:00Z,pitcher_strikeouts,Kyle Harrison,690986,under,6.5,betmgm,-120,6.640,0.5716,-133,0.0480,ok,lost,0.5,-0.5000,12,2026-06-03T17:24:44.536044Z,
10,2026-06-02T13:30:44.881865Z,2026-06-02,824026,8e66855f2231ccc68e5ba0ad7f2091a5,Colorado Rockies @ Los Angeles Angels,2026-06-03T01:38:00Z,pitcher_strikeouts,Grayson Rodriguez,680570,under,5.5,betmgm,115,4.730,0.5200,-108,0.1180,ok,won,0.5,0.5750,3,2026-06-03T17:24:44.536044Z,
11,2026-06-02T13:30:44.881865Z,2026-06-02,824189,e73fadc7fb7502608603de6dfce34fac,Pittsburgh Pirates @ Houston Astros,2026-06-03T00:10:00Z,pitcher_strikeouts,Mike Burrows,681347,under,5.5,fanduel,-144,3.740,0.6228,-165,0.0553,ok,won,0.5,0.3472,3,2026-06-03T17:24:44.536044Z,
12,2026-06-02T13:30:44.881865Z,2026-06-02,824189,e73fadc7fb7502608603de6dfce34fac,Pittsburgh Pirates @ Houston Astros,2026-06-03T00:10:00Z,pitcher_strikeouts,Bubba Chandler,696149,over,4.5,betmgm,-125,5.190,0.5979,-149,0.0762,ok,lost,0.5,-0.5000,3,2026-06-03T17:24:44.536044Z,
13,2026-06-02T13:30:44.881865Z,2026-06-02,824511,996682744f55836e619953bc8cfd16ef,Kansas City Royals @ Cincinnati Reds,2026-06-02T23:10:00Z,pitcher_strikeouts,Andrew Abbott,671096,under,4.5,draftkings,-140,3.500,0.6065,-154,0.0398,ok,lost,0.5,-0.5000,5,2026-06-03T17:24:44.536044Z,
14,2026-06-02T13:30:44.881865Z,2026-06-02,824675,7303b906ec24908bb3cff071bf340eec,Athletics @ Chicago Cubs,2026-06-03T00:05:00Z,pitcher_strikeouts,Jameson Taillon,592791,under,4.5,draftkings,103,4.250,0.5253,-111,0.0665,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
15,2026-06-02T13:30:44.881865Z,2026-06-02,824675,7303b906ec24908bb3cff071bf340eec,Athletics @ Chicago Cubs,2026-06-03T00:05:00Z,pitcher_strikeouts,Gage Jump,695611,under,4.5,draftkings,-102,4.400,0.5451,-120,0.0795,stale,lost,0.5,-0.5000,5,2026-06-03T17:24:44.536044Z,
16,2026-06-02T13:30:44.881865Z,2026-06-02,824754,0aecf375a07f34755e00a1ba7fb63c16,Baltimore Orioles @ Boston Red Sox,2026-06-02T22:45:00Z,pitcher_strikeouts,Connelly Early,813349,under,5.5,betmgm,115,5.540,0.4890,104,0.0514,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
17,2026-06-02T13:30:44.881865Z,2026-06-02,824754,0aecf375a07f34755e00a1ba7fb63c16,Baltimore Orioles @ Boston Red Sox,2026-06-02T22:45:00Z,pitcher_strikeouts,Shane Baz,669358,under,5.5,fanduel,-154,4.770,0.6311,-171,0.0410,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
18,2026-06-02T13:30:44.881865Z,2026-06-02,824918,d151ae8d551dafc26e657e34d0b4cff3,Toronto Blue Jays @ Atlanta Braves,2026-06-02T23:15:00Z,pitcher_strikeouts,Kevin Gausman,592332,under,5.5,betmgm,-115,4.800,0.5861,-142,0.0958,ok,lost,0.5,-0.5000,8,2026-06-03T17:24:44.536044Z,
19,2026-06-02T13:30:44.881865Z,2026-06-02,825079,4ff70f42672aed275f8d6a3a5c9f5321,Los Angeles Dodgers @ Arizona Diamondbacks,2026-06-03T01:40:00Z,pitcher_strikeouts,Michael Soroka,647336,under,4.5,fanduel,-114,4.440,0.5766,-136,0.0824,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
20,2026-06-02T13:59:53.133710Z,2026-06-02,823052,748fa098c21c17715ebec1653befb6c2,Texas Rangers @ St. Louis Cardinals,2026-06-02T23:45:00Z,pitcher_strikeouts,Nathan Eovaldi,543135,under,5.5,draftkings,100,5.540,0.5221,-109,0.0442,ok,lost,0.5,-0.5000,7,2026-06-03T17:24:44.536044Z,
21,2026-06-02T13:59:53.133710Z,2026-06-02,823782,28a4a80f7b04c4d03f249c8cb82ad092,San Francisco Giants @ Milwaukee Brewers,2026-06-02T23:40:00Z,pitcher_strikeouts,Kyle Harrison,690986,over,6.5,fanduel,116,6.640,0.4884,105,0.0549,ok,won,0.5,0.5800,12,2026-06-03T17:24:44.536044Z,
22,2026-06-02T13:59:53.133710Z,2026-06-02,824026,8e66855f2231ccc68e5ba0ad7f2091a5,Colorado Rockies @ Los Angeles Angels,2026-06-03T01:38:00Z,pitcher_strikeouts,Tomoyuki Sugano,608372,under,3.5,betmgm,-105,1.980,0.5580,-126,0.0894,ok,lost,0.5,-0.5000,5,2026-06-03T17:24:44.536044Z,
23,2026-06-02T13:59:53.133710Z,2026-06-02,824675,7303b906ec24908bb3cff071bf340eec,Athletics @ Chicago Cubs,2026-06-03T00:05:00Z,pitcher_strikeouts,Jameson Taillon,592791,under,4.5,betmgm,100,4.250,0.5340,-115,0.0681,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
24,2026-06-02T13:59:53.133710Z,2026-06-02,824918,d151ae8d551dafc26e657e34d0b4cff3,Toronto Blue Jays @ Atlanta Braves,2026-06-02T23:15:00Z,pitcher_strikeouts,Bryce Elder,693821,under,4.5,betmgm,-145,4.550,0.6248,-167,0.0557,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
25,2026-06-02T14:13:10.121952Z,2026-06-02,823541,286c7b1ca015708320800e8f2a9bf4de,Cleveland Guardians @ New York Yankees,2026-06-02T23:05:00Z,pitcher_strikeouts,Cam Schlittler,693645,under,6.5,draftkings,-119,5.920,0.5792,-138,0.0658,ok,won,0.5,0.4202,3,2026-06-03T17:24:44.536044Z,
26,2026-06-02T14:13:10.121952Z,2026-06-02,823700,6c525054ef6bbee384a6400f05a7ef19,Chicago White Sox @ Minnesota Twins,2026-06-02T23:40:00Z,pitcher_strikeouts,Davis Martin,663436,over,4.5,betmgm,-155,7.020,0.6641,-198,0.0926,ok,lost,0.5,-0.5000,2,2026-06-03T17:24:44.536044Z,
27,2026-06-02T14:13:10.121952Z,2026-06-02,823782,28a4a80f7b04c4d03f249c8cb82ad092,San Francisco Giants @ Milwaukee Brewers,2026-06-02T23:40:00Z,pitcher_strikeouts,Kyle Harrison,690986,over,6.5,betmgm,115,6.640,0.4884,105,0.0500,ok,won,0.5,0.5750,12,2026-06-03T17:24:44.536044Z,
28,2026-06-02T14:13:10.121952Z,2026-06-02,824675,7303b906ec24908bb3cff071bf340eec,Athletics @ Chicago Cubs,2026-06-03T00:05:00Z,pitcher_strikeouts,Gage Jump,695611,under,4.5,fanduel,-106,4.400,0.5492,-122,0.0672,stale,lost,0.5,-0.5000,5,2026-06-03T17:24:44.536044Z,
29,2026-06-02T18:29:24.604236Z,2026-06-02,822728,7b042ea490ee94f3a5fae88a241e0c70,Miami Marlins @ Washington Nationals,2026-06-02T22:45:00Z,pitcher_strikeouts,Miles Mikolas,571945,under,3.5,betmgm,-150,3.080,0.6277,-169,0.0461,ok,lost,0.5,-0.5000,4,2026-06-03T17:24:44.536044Z,
30,2026-06-02T18:29:24.604236Z,2026-06-02,822971,507ec1a59ca1a2aa1386a2dbe2fbfa7b,Detroit Tigers @ Tampa Bay Rays,2026-06-02T22:40:00Z,pitcher_strikeouts,Steven Matz,571927,under,4.5,draftkings,-124,3.080,0.5923,-145,0.0699,ok,won,0.5,0.4032,2,2026-06-03T17:24:44.536044Z,
31,2026-06-02T18:29:24.604236Z,2026-06-02,822971,507ec1a59ca1a2aa1386a2dbe2fbfa7b,Detroit Tigers @ Tampa Bay Rays,2026-06-02T22:40:00Z,pitcher_strikeouts,Jack Flaherty,656427,over,4.5,draftkings,-160,6.510,0.6446,-181,0.0475,ok,won,0.5,0.3125,6,2026-06-03T17:24:44.536044Z,
32,2026-06-02T18:29:24.604236Z,2026-06-02,822971,507ec1a59ca1a2aa1386a2dbe2fbfa7b,Detroit Tigers @ Tampa Bay Rays,2026-06-02T22:40:00Z,pitcher_walks,Steven Matz,571927,over,1.5,draftkings,-103,2.310,0.5339,-115,0.0522,ok,lost,0.5,-0.5000,0,2026-06-03T17:24:44.536044Z,
33,2026-06-02T18:29:24.604236Z,2026-06-02,823541,286c7b1ca015708320800e8f2a9bf4de,Cleveland Guardians @ New York Yankees,2026-06-02T23:05:00Z,pitcher_strikeouts,Joey Cantillo,676282,under,4.5,draftkings,-102,3.450,0.5368,-116,0.0630,ok,won,0.5,0.4902,4,2026-06-03T17:24:44.536044Z,
34,2026-06-02T18:29:24.604236Z,2026-06-02,823541,286c7b1ca015708320800e8f2a9bf4de,Cleveland Guardians @ New York Yankees,2026-06-02T23:05:00Z,pitcher_walks,Cam Schlittler,693645,under,1.5,draftkings,102,1.300,0.5229,-110,0.0562,ok,won,0.5,0.5100,0,2026-06-03T17:24:44.536044Z,
35,2026-06-02T18:29:24.604236Z,2026-06-02,824026,8e66855f2231ccc68e5ba0ad7f2091a5,Colorado Rockies @ Los Angeles Angels,2026-06-03T01:38:00Z,pitcher_strikeouts,Grayson Rodriguez,680570,under,5.5,fanduel,130,4.730,0.4809,108,0.1061,ok,won,0.5,0.6500,3,2026-06-03T17:24:44.536044Z,
36,2026-06-02T18:29:24.604236Z,2026-06-02,824026,8e66855f2231ccc68e5ba0ad7f2091a5,Colorado Rockies @ Los Angeles Angels,2026-06-03T01:38:00Z,pitcher_walks,Tomoyuki Sugano,608372,under,1.5,draftkings,-115,1.390,0.5600,-127,0.0470,ok,lost,0.5,-0.5000,2,2026-06-03T17:24:44.536044Z,
37,2026-06-02T18:29:24.604236Z,2026-06-02,824189,e73fadc7fb7502608603de6dfce34fac,Pittsburgh Pirates @ Houston Astros,2026-06-03T00:10:00Z,pitcher_strikeouts,Bubba Chandler,696149,over,4.5,draftkings,-132,5.190,0.5991,-149,0.0530,ok,lost,0.5,-0.5000,3,2026-06-03T17:24:44.536044Z,
38,2026-06-02T18:29:24.604236Z,2026-06-02,824511,996682744f55836e619953bc8cfd16ef,Kansas City Royals @ Cincinnati Reds,2026-06-02T23:10:00Z,pitcher_strikeouts,Andrew Abbott,671096,under,4.5,fanduel,-150,3.500,0.6602,-194,0.1003,ok,lost,0.5,-0.5000,5,2026-06-03T17:24:44.536044Z,
39,2026-06-02T18:29:24.604236Z,2026-06-02,824511,996682744f55836e619953bc8cfd16ef,Kansas City Royals @ Cincinnati Reds,2026-06-02T23:10:00Z,pitcher_strikeouts,Noah Cameron,702070,under,5.5,fanduel,-158,5.130,0.6352,-174,0.0372,ok,lost,0.5,-0.5000,8,2026-06-03T17:24:44.536044Z,
40,2026-06-02T18:29:24.604236Z,2026-06-02,824675,7303b906ec24908bb3cff071bf340eec,Athletics @ Chicago Cubs,2026-06-03T00:05:00Z,pitcher_walks,Jameson Taillon,592791,under,1.5,draftkings,102,1.360,0.5221,-109,0.0546,ok,won,0.5,0.5100,1,2026-06-03T17:24:44.536044Z,
41,2026-06-02T18:29:24.604236Z,2026-06-02,824754,0aecf375a07f34755e00a1ba7fb63c16,Baltimore Orioles @ Boston Red Sox,2026-06-02T22:45:00Z,pitcher_strikeouts,Connelly Early,813349,under,5.5,fanduel,110,5.540,0.5029,-101,0.0561,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
42,2026-06-02T18:29:24.604236Z,2026-06-02,824754,0aecf375a07f34755e00a1ba7fb63c16,Baltimore Orioles @ Boston Red Sox,2026-06-02T22:45:00Z,pitcher_walks,Connelly Early,813349,under,1.5,draftkings,123,1.080,0.4798,108,0.0700,ok,won,0.5,0.6150,1,2026-06-03T17:24:44.536044Z,
43,2026-06-02T18:29:24.604236Z,2026-06-02,825079,4ff70f42672aed275f8d6a3a5c9f5321,Los Angeles Dodgers @ Arizona Diamondbacks,2026-06-03T01:40:00Z,pitcher_strikeouts,Michael Soroka,647336,under,4.5,betmgm,-105,4.440,0.5668,-131,0.1065,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
44,2026-06-02T18:29:24.604236Z,2026-06-02,825079,4ff70f42672aed275f8d6a3a5c9f5321,Los Angeles Dodgers @ Arizona Diamondbacks,2026-06-03T01:40:00Z,pitcher_walks,Michael Soroka,647336,under,1.5,draftkings,137,0.920,0.4549,120,0.0780,ok,won,0.5,0.6850,1,2026-06-03T17:24:44.536044Z,
45,2026-06-02T19:11:11.014730Z,2026-06-02,824754,0aecf375a07f34755e00a1ba7fb63c16,Baltimore Orioles @ Boston Red Sox,2026-06-02T22:45:00Z,pitcher_strikeouts,Connelly Early,813349,under,5.5,draftkings,118,5.540,0.4980,101,0.0856,ok,lost,0.5,-0.5000,6,2026-06-03T17:24:44.536044Z,
46,2026-06-03T00:22:26.587795Z,2026-06-02,823052,748fa098c21c17715ebec1653befb6c2,Texas Rangers @ St. Louis Cardinals,2026-06-02T23:45:00Z,pitcher_strikeouts,Dustin May,669160,under,7.5,draftkings,-148,4.990,0.6220,-165,0.0423,ok,lost,0.5,-0.5000,9,2026-06-03T17:24:44.536044Z,
47,2026-06-03T00:22:26.587795Z,2026-06-02,823129,2fa44becfc394386d661eff0256111d3,New York Mets @ Seattle Mariners,2026-06-03T01:40:00Z,pitcher_strikeouts,Logan Gilbert,669302,under,6.5,draftkings,-119,4.900,0.6130,-158,0.1281,ok,lost,0.5,-0.5000,8,2026-06-03T17:24:44.536044Z,
48,2026-06-03T00:22:26.587795Z,2026-06-02,823541,286c7b1ca015708320800e8f2a9bf4de,Cleveland Guardians @ New York Yankees,2026-06-02T23:05:00Z,pitcher_walks,Cam Schlittler,693645,over,0.5,draftkings,135,1.620,0.4607,117,0.0827,ok,lost,0.5,-0.5000,0,2026-06-03T17:24:44.536044Z,
49,2026-06-03T00:22:26.587795Z,2026-06-02,823700,6c525054ef6bbee384a6400f05a7ef19,Chicago White Sox @ Minnesota Twins,2026-06-02T23:40:00Z,pitcher_walks,Connor Prielipp,687570,over,1.5,draftkings,105,2.900,0.5192,-108,0.0644,ok,won,0.5,0.5250,2,2026-06-03T17:24:44.536044Z,
50,2026-06-03T00:22:26.587795Z,2026-06-02,823782,28a4a80f7b04c4d03f249c8cb82ad092,San Francisco Giants @ Milwaukee Brewers,2026-06-02T23:40:00Z,pitcher_walks,Kyle Harrison,690986,under,1.5,draftkings,110,1.110,0.5080,-103,0.0668,ok,lost,0.5,-0.5000,2,2026-06-03T17:24:44.536044Z,
51,2026-06-03T00:22:26.587795Z,2026-06-02,824026,8e66855f2231ccc68e5ba0ad7f2091a5,Colorado Rockies @ Los Angeles Angels,2026-06-03T01:38:00Z,pitcher_strikeouts,Tomoyuki Sugano,608372,under,3.5,draftkings,-109,1.840,0.5478,-121,0.0505,ok,lost,0.5,-0.5000,5,2026-06-03T17:24:44.536044Z,
52,2026-06-03T00:22:26.587795Z,2026-06-02,824189,e73fadc7fb7502608603de6dfce34fac,Pittsburgh Pirates @ Houston Astros,2026-06-03T00:10:00Z,pitcher_strikeouts,Bubba Chandler,696149,over,4.5,fanduel,-148,4.960,0.6212,-164,0.0410,ok,lost,0.5,-0.5000,3,2026-06-03T17:24:44.536044Z,
53,2026-06-03T00:22:26.587795Z,2026-06-02,824511,996682744f55836e619953bc8cfd16ef,Kansas City Royals @ Cincinnati Reds,2026-06-02T23:10:00Z,pitcher_strikeouts,Noah Cameron,702070,over,5.5,draftkings,135,5.690,0.4466,124,0.0496,ok,won,0.5,0.6750,8,2026-06-03T17:24:44.536044Z,
54,2026-06-03T00:22:26.587795Z,2026-06-02,824675,7303b906ec24908bb3cff071bf340eec,Athletics @ Chicago Cubs,2026-06-03T00:05:00Z,pitcher_walks,Gage Jump,695611,under,1.5,draftkings,100,1.020,0.5294,-112,0.0588,stale,won,0.5,0.5000,1,2026-06-03T17:24:44.536044Z,
55,2026-06-03T00:22:26.587795Z,2026-06-02,824754,0aecf375a07f34755e00a1ba7fb63c16,Baltimore Orioles @ Boston Red Sox,2026-06-02T22:45:00Z,pitcher_walks,Shane Baz,669358,over,1.5,draftkings,-115,2.700,0.5600,-127,0.0470,ok,won,0.5,0.4348,2,2026-06-03T17:24:44.536044Z,
56,2026-06-03T00:22:26.587795Z,2026-06-02,825079,4ff70f42672aed275f8d6a3a5c9f5321,Los Angeles Dodgers @ Arizona Diamondbacks,2026-06-03T01:40:00Z,pitcher_strikeouts,Eric Lauer,641778,under,3.5,draftkings,-141,3.010,0.6515,-187,0.1136,ok,won,0.5,0.3546,1,2026-06-03T17:24:44.536044Z,
57,2026-06-03T17:27:50.792084Z,2026-06-03,823051,9fc40cd3ea77063176a73e678395da73,Texas Rangers @ St. Louis Cardinals,2026-06-03T23:45:00Z,pitcher_strikeouts,MacKenzie Gore,669022,under,5.5,fanduel,-154,4.160,0.6369,-175,0.0504,ok,won,0.5,0.3247,5,2026-06-04T17:04:06.487138Z,
58,2026-06-03T17:27:50.792084Z,2026-06-03,823130,9e7ec8d783bb18b8a2775b32d91e9824,New York Mets @ Seattle Mariners,2026-06-03T19:40:00Z,pitcher_strikeouts,Freddy Peralta,642547,under,5.5,fanduel,114,4.690,0.5154,-106,0.1030,ok,lost,0.5,-0.5000,6,2026-06-04T17:04:06.487138Z,
59,2026-06-03T17:27:50.792084Z,2026-06-03,823540,859f56a081b813c2f16240bc2687f241,Cleveland Guardians @ New York Yankees,2026-06-03T23:05:00Z,pitcher_strikeouts,Gerrit Cole,543037,over,5.5,fanduel,-105,5.870,0.5332,-114,0.0410,stale,lost,0.5,-0.5000,2,2026-06-04T17:04:06.487138Z,
60,2026-06-03T17:27:50.792084Z,2026-06-03,823701,bee59a7dbd5441cad240f0571973b255,Chicago White Sox @ Minnesota Twins,2026-06-03T17:40:00Z,pitcher_strikeouts,Taj Bradley,671737,over,5.5,fanduel,-138,7.530,0.6085,-155,0.0494,ok,lost,0.5,-0.5000,5,2026-06-04T17:04:06.487138Z,
61,2026-06-03T17:27:50.792084Z,2026-06-03,823701,bee59a7dbd5441cad240f0571973b255,Chicago White Sox @ Minnesota Twins,2026-06-03T17:40:00Z,pitcher_strikeouts,Erick Fedde,607200,under,3.5,fanduel,-172,2.490,0.6904,-223,0.0919,ok,won,0.5,0.2907,2,2026-06-04T17:04:06.487138Z,
62,2026-06-03T17:27:50.792084Z,2026-06-03,823780,2b93a316b12e1dddfcb752bed7aa43d6,San Francisco Giants @ Milwaukee Brewers,2026-06-03T23:40:00Z,pitcher_strikeouts,Logan Webb,657277,under,5.5,fanduel,-136,4.950,0.6123,-158,0.0625,stale,won,0.5,0.3676,4,2026-06-04T17:04:06.487138Z,
63,2026-06-03T17:27:50.792084Z,2026-06-03,824024,fef20c017b9718b5324615b7ba93f173,Colorado Rockies @ Los Angeles Angels,2026-06-04T01:38:00Z,pitcher_strikeouts,Michael Lorenzen,547179,under,4.5,fanduel,-114,3.630,0.5519,-123,0.0360,ok,lost,0.5,-0.5000,5,2026-06-04T17:04:06.487138Z,
64,2026-06-03T17:27:50.792084Z,2026-06-03,824188,0823b4e80b16060db3aba85b41348d18,Pittsburgh Pirates @ Houston Astros,2026-06-04T00:10:00Z,pitcher_strikeouts,Spencer Arrighetti,681293,under,5.5,fanduel,-105,4.050,0.5359,-115,0.0463,ok,won,0.5,0.4762,3,2026-06-04T17:04:06.487138Z,
65,2026-06-03T17:27:50.792084Z,2026-06-03,824509,682766eb5df9e22bd3689cd7ae59899b,Kansas City Royals @ Cincinnati Reds,2026-06-03T23:10:00Z,pitcher_strikeouts,Stephen Kolek,663568,under,4.5,fanduel,-152,3.430,0.6446,-181,0.0687,ok,lost,0.5,-0.5000,8,2026-06-04T17:04:06.487138Z,
66,2026-06-03T17:27:50.792084Z,2026-06-03,824755,3ca053166f16be8d40c5adfe1a2bd8aa,Baltimore Orioles @ Boston Red Sox,2026-06-03T22:45:00Z,pitcher_strikeouts,Payton Tolle,801139,under,6.5,fanduel,-150,5.740,0.6277,-169,0.0461,ok,won,0.5,0.3333,5,2026-06-04T17:04:06.487138Z,
67,2026-06-03T17:27:50.792084Z,2026-06-03,824917,7440e18762df663a2c7e8fe443772540,Toronto Blue Jays @ Atlanta Braves,2026-06-03T23:15:00Z,pitcher_strikeouts,Grant Holmes,656550,over,4.5,fanduel,-112,6.290,0.5580,-126,0.0562,ok,lost,0.5,-0.5000,4,2026-06-04T17:04:06.487138Z,
68,2026-06-03T17:27:50.792084Z,2026-06-03,825077,f8b638ebe3a01e645658b4699fd18198,Los Angeles Dodgers @ Arizona Diamondbacks,2026-06-04T01:40:00Z,pitcher_strikeouts,Zac Gallen,668678,under,4.5,fanduel,-188,4.030,0.6782,-211,0.0390,ok,won,0.5,0.2660,1,2026-06-04T17:04:06.487138Z,
69,2026-06-03T17:47:23.791137Z,2026-06-03,822727,73486391be3ca754c34d1a20ca7fbf6c,Miami Marlins @ Washington Nationals,2026-06-03T17:05:00Z,batter_walks,James Wood,695578,over,0.5,draftkings,115,0.918,0.4980,101,0.0707,ok,won,0.5,0.5750,1,2026-06-04T17:04:06.487138Z,
70,2026-06-03T17:47:23.791137Z,2026-06-03,822727,73486391be3ca754c34d1a20ca7fbf6c,Miami Marlins @ Washington Nationals,2026-06-03T17:05:00Z,batter_walks,Curtis Mead,678554,over,0.5,draftkings,250,0.818,0.3273,205,0.1457,ok,lost,0.5,-0.5000,0,2026-06-04T17:04:06.487138Z,
71,2026-06-03T17:47:23.791137Z,2026-06-03,823051,9fc40cd3ea77063176a73e678395da73,Texas Rangers @ St. Louis Cardinals,2026-06-03T23:45:00Z,pitcher_strikeouts,Andre Pallante,669467,over,3.5,betmgm,-140,3.890,0.6142,-159,0.0528,ok,won,0.5,0.3571,5,2026-06-04T17:04:06.487138Z,
72,2026-06-03T17:47:23.791137Z,2026-06-03,823051,9fc40cd3ea77063176a73e678395da73,Texas Rangers @ St. Louis Cardinals,2026-06-03T23:45:00Z,pitcher_walks,Andre Pallante,669467,under,1.5,draftkings,116,1.360,0.4923,103,0.0635,ok,lost,0.5,-0.5000,2,2026-06-04T17:04:06.487138Z,
73,2026-06-03T17:47:23.791137Z,2026-06-03,823130,9e7ec8d783bb18b8a2775b32d91e9824,New York Mets @ Seattle Mariners,2026-06-03T19:40:00Z,pitcher_strikeouts,George Kirby,669923,under,5.5,betmgm,100,4.330,0.5298,-113,0.0596,ok,won,0.5,0.5000,5,2026-06-04T17:04:06.487138Z,
74,2026-06-03T17:47:23.791137Z,2026-06-03,823456,31eba8fe40243a3e0e029a8b9949d756,San Diego Padres @ Philadelphia Phillies,2026-06-03T22:40:00Z,pitcher_walks,Walker Buehler,621111,under,1.5,draftkings,121,1.250,0.4826,107,0.0665,ok,lost,0.5,-0.5000,2,2026-06-04T17:04:06.487138Z,
75,2026-06-03T17:47:23.791137Z,2026-06-03,823540,859f56a081b813c2f16240bc2687f241,Cleveland Guardians @ New York Yankees,2026-06-03T23:05:00Z,pitcher_strikeouts,Gerrit Cole,543037,over,5.5,betmgm,-105,5.870,0.5332,-114,0.0410,stale,lost,0.5,-0.5000,2,2026-06-04T17:04:06.487138Z,
76,2026-06-03T17:47:23.791137Z,2026-06-03,823540,859f56a081b813c2f16240bc2687f241,Cleveland Guardians @ New York Yankees,2026-06-03T23:05:00Z,pitcher_strikeouts,Gavin Williams,668909,under,6.5,draftkings,100,5.830,0.5209,-109,0.0417,ok,won,0.5,0.5000,6,2026-06-04T17:04:06.487138Z,
77,2026-06-03T17:47:23.791137Z,2026-06-03,823540,859f56a081b813c2f16240bc2687f241,Cleveland Guardians @ New York Yankees,2026-06-03T23:05:00Z,pitcher_walks,Gerrit Cole,543037,under,1.5,draftkings,-110,1.470,0.5499,-122,0.0498,stale,won,0.5,0.4545,1,2026-06-04T17:04:06.487138Z,
78,2026-06-03T17:47:23.791137Z,2026-06-03,823540,859f56a081b813c2f16240bc2687f241,Cleveland Guardians @ New York Yankees,2026-06-03T23:05:00Z,pitcher_walks,Gavin Williams,668909,under,1.5,draftkings,137,0.840,0.4553,120,0.0791,ok,won,0.5,0.6850,1,2026-06-04T17:04:06.487138Z,
79,2026-06-03T17:47:23.791137Z,2026-06-03,823780,2b93a316b12e1dddfcb752bed7aa43d6,San Francisco Giants @ Milwaukee Brewers,2026-06-03T23:40:00Z,pitcher_strikeouts,Logan Webb,657277,under,5.5,draftkings,-130,4.950,0.6123,-158,0.0832,stale,won,0.5,0.3846,4,2026-06-04T17:04:06.487138Z,
